Year,AG.LND.PRCP.MM,AG.SRF.TOTL.K2,BX.KLT.DINV.WD.GD.ZS,EN.POP.DNST,FP.CPI.TOTL.ZG,MS.MIL.XPND.CN,MS.MIL.XPND.GD.ZS,NE.CON.GOVT.CD,NE.DAB.TOTL.CN,NE.TRD.GNFS.ZS,NV.IND.TOTL.ZS,NV.SRV.TOTL.CN,NV.SRV.TOTL.ZS,NY.GDP.DEFL.KD.ZG,NY.GDP.MKTP.CD,NY.GDP.MKTP.CN,NY.GDP.MKTP.KD.ZG,NY.GDP.PCAP.CD,NY.GNP.MKTP.CN,NY.GNP.PCAP.CD,SE.PRM.ENRR,SH.DYN.NMRT,SP.DYN.IMRT.IN,SP.DYN.LE00.IN,SP.POP.1564.TO.ZS,SP.POP.GROW,SP.POP.TOTL,SP.URB.TOTL,SP.URB.TOTL.IN.ZS
YR1960,,,,,0.449620296389857,5890486.88970848,0.906952919286089,,,,,,,,709941874.044355,879949965.56327,,2261.17741836594,646911243.095474,,,,31.7,68.8005609756098,68.1531807791256,,313970.0,218238.0,69.5090948970592
YR1961,934.0,,,,0.48243359063082,6495797.65904969,1.00015206896733,,,,,,,-3.65861057046037,710163719.406917,880224935.707001,3.82998312174058,2241.36003221423,648390861.68511,,,,30.2,69.1529268292683,67.7211688615486,0.911525536470683,316845.0,221281.0,69.8387987293297
YR1962,934.0,,,,0.895946647339897,7950531.09306942,1.16246371645813,,,,,,,3.89466767618597,747846862.209673,926931971.06287,1.35867767094882,2331.55685801925,684076247.840692,1730.0,,,28.7,68.4317317073171,67.3613294478518,1.22493081884298,320750.0,225224.0,70.2178339916795
YR1963,934.0,,,,2.87632246212668,7796764.08867856,1.0672209514909,,,,,,,3.14595299038123,797902154.238122,988973884.784304,3.43910854038496,2461.90112384487,730363292.974569,1790.0,,,27.2,68.6719756097561,67.0428498860145,1.03901066517559,324100.0,228966.0,70.6466979373293
YR1964,934.0,,,,3.09638151245736,10389662.4588416,1.24585400836772,,,,,,,5.8343241667842,910877686.268584,1129003398.68432,7.86582881901583,2779.18439746326,831643541.847083,1980.0,,,25.9,68.8656829268293,66.6685569340884,1.11990124963074,327750.0,233086.0,71.1170633593874
YR1965,934.0,,,,3.33367932929353,10660697.131681,1.22031510134833,,,,,,,2.79743538848491,929477284.788002,1152056998.80994,-0.734933604481071,2803.85304611765,849379209.519663,2040.0,,16.7,24.6,69.2268536585366,66.2777807265641,1.1376686982108,331500.0,237422.0,71.6206030509616
YR1966,934.0,,,,3.33167977254562,11112421.5864132,1.21187901587785,,,,,,,3.93299824014221,976717015.461454,1210609115.39734,1.10590411235923,2925.22204723477,890169975.661315,2140.0,,15.6,23.4,68.9003658536585,65.9252965530493,0.71987626682955,333895.0,240902.0,72.1489898051601
YR1967,934.0,,,,2.16615698739849,9215178.87653781,0.996085872127087,,,,,,,0.430967186305594,983052314.930267,1218461513.95732,0.216730811573655,2934.52832111007,897281920.761122,2200.0,,14.6,22.3,69.4889268292683,65.623402654109,0.328903404633494,334995.0,243521.0,72.693896415091
YR1968,934.0,,,,2.62542908963153,8374971.39073583,0.825022794421924,,,,,,,5.01665276864176,1075561622.81321,1333123805.70544,4.18387242678999,3202.50594852825,982679097.129332,2380.0,,13.9,21.1,69.974756097561,65.4342491402256,0.2549025372326,335850.0,246000.0,73.2469956738624
YR1969,934.0,,,,2.29443437047165,8754419.93271092,0.737580771306242,,,,,,,5.29301380246474,1245432991.34271,1543673866.70716,9.97285794333081,3690.17182620062,1139733465.20901,2720.0,,13.3,20.1,69.7166829268293,65.3484123300509,0.490087859971103,337500.0,249075.0,73.7999603745822
YR1970,934.0,,,,4.63935344389948,9305523.76748426,0.681993152418119,154667204.517951,1434261000.0,160.837985858684,,,,15.0277729399621,1457768455.02219,1806904000.0,1.75993383128343,4298.03389742102,1362533000.0,3050.0,,12.7,19.0,69.2080975609756,65.3021229945894,0.493889466721461,339171.0,252139.0,74.3396910235695
YR1971,934.0,,,,4.67221498041397,9901800.04773082,0.712646825176389,179702022.286422,1617687000.0,168.222015941356,,,,-0.81420825195751,1518773421.37846,1839994000.0,2.66723433902973,4435.39800823681,1393678000.0,3350.0,,12.0,17.9,69.2398536585366,65.4151411292681,0.953656918277231,342421.0,256431.0,74.8877744183978
YR1972,934.0,,,,5.22568050555548,11564146.0411455,0.738045903344618,225761158.463935,1780732000.0,155.730039683037,,,,5.78880471112822,1901697369.62698,2074942000.0,6.5981934376762,5486.72062789089,1593704000.0,4050.0,,11.2,16.9,70.4433658536585,65.710653114593,1.21304031189342,346600.0,261706.0,75.5067637394821
YR1973,934.0,,,,6.06809835910203,13461388.7510209,0.706935166712404,297264541.502794,2012395000.0,162.099956298663,,,,12.2022601285189,2609875802.11136,2521662000.0,8.31268135042815,7447.21301786664,1920846000.0,5200.0,,10.4,15.9,70.3344390243903,65.926643967228,1.10466656648279,350450.0,267004.0,76.1887842213159
YR1974,934.0,,,,9.54065541660593,15900700.806575,0.685000056287078,368540803.645402,2227201000.0,180.066067687663,,,,16.9807142777769,3183637116.81856,3074120000.0,4.21246620996658,8966.72895879047,2375964000.0,6850.0,,9.8,15.0,70.1996341463415,66.0901101371414,1.30405816817688,355050.0,273051.0,76.904961872619
YR1975,934.0,,,,10.7176711339197,18701392.425915,0.869718940134074,471079302.402106,2514127000.0,176.085523554868,,,,-0.855300873403024,3123333333.33333,2847543000.0,-6.57137111658452,8701.30473139249,2358837000.0,7890.0,,9.3,14.1,70.3182195121951,66.3153608977594,1.09244783943894,358950.0,278640.0,77.6264227021113
YR1976,934.0,,,,9.79734643716296,22044153.3909336,0.890996863139468,509491118.077325,2847117000.0,166.200693938295,,,,12.2156998014728,3423586206.89655,3276372000.0,2.53432875744861,9490.6903118849,2786159000.0,8470.0,,8.8,13.4,70.2204146341464,66.606485768037,0.494942519180953,360731.0,282540.0,78.3242927185128
YR1977,934.0,,,,6.70549411450666,23046981.6804392,0.906504943377878,607854811.480023,2990354000.0,165.371930479041,,,,1.17219093798975,3789321328.08104,3366812000.0,1.56977857188436,10486.3357891095,2918513000.0,9030.0,,8.3,12.7,71.4241463414634,66.884906816434,0.173662846984142,361358.0,285363.0,78.9696979305431
YR1978,934.0,,,,3.09466077424648,25847673.2997791,0.929190840976478,745606506.980915,3350423000.0,161.877552416496,,,,5.12999281376372,4718539771.99949,3683764000.0,4.0749709252494,13034.3882079614,3193699000.0,10600.0,,7.6,12.2,71.4146341463415,67.0980053815783,0.179439197124502,362007.0,287918.0,79.5337643469223
YR1979,934.0,,,,4.54652779042165,27817191.9224117,0.918695859255976,890513208.585581,3559078000.0,173.319661634175,,,,6.35441540635256,5516982663.73143,4009743000.0,2.34560880283956,15204.3308191994,3476492000.0,12870.0,,7.1,11.7,72.1766585365854,67.3454231814249,0.234251269062172,362856.0,290240.0,79.9876179763701
YR1980,934.0,,,,6.29990006244593,34331058.5596507,1.04184420341133,1014764795.14416,4060174000.0,173.118713988886,,,,7.92134769525683,6019805490.41247,4363757000.0,0.8408877989134,16531.1148988397,3849585000.0,15390.0,,6.5,11.3,72.2581707317073,67.6643603134954,0.355980931791434,364150.0,292421.0,80.3023848276065
YR1981,934.0,,,,8.07294375934595,38405613.1413355,1.09342002947633,888791829.639287,4427375000.0,171.50634841942,,,,7.18202588341728,5053665797.47936,4651394000.0,-0.550956987455137,13837.1299814617,4264565000.0,15400.0,,6.0,10.9,71.9679268292683,68.0431293468867,0.294773135465379,365225.0,293849.0,80.4568609918507
YR1982,934.0,,,,9.35705099427382,42398857.3211686,1.07715200754963,764110895.285185,4893393000.0,174.936384718213,,,,10.811377907191,4602316793.21914,5212584000.0,1.13129839739214,12590.9767956204,5237139000.0,14850.0,,5.7,10.5,72.0555853658537,68.4618250350631,0.082107428492381,365525.0,294384.0,80.5372635239798
YR1983,934.0,,,,8.66927159808522,47123895.1176678,1.08824129427353,720959368.836292,5283367000.0,175.628107754437,,,,6.81868238173493,4524217751.47929,5734446000.0,2.98908132601952,12374.0304234408,5905464000.0,13410.0,,5.4,10.1,72.8511951219512,68.9460723959616,0.0265336520751997,365622.0,294692.0,80.6002239770629
