sport,year,n_nations,n_events,athletes_per_event,pct_team_events,hhi_gold,hhi_gold_athletes,n_nations_with_gold,mean_gold_per_athletes,hhi_total,hhi_total_athletes,n_nations_with_medal,mean_total_per_athletes
Athletics,1988,100,44,36.25,0.09090909090909091,0.18820861678004536,0.11052694399858444,12,0.08427697360602286,0.1408022816045632,0.07518576523635585,23,0.13486769045449648
Athletics,1992,110,45,36.022222222222226,0.08888888888888889,0.1292590589507842,0.06892222353072838,18,0.06480839526705871,0.09912009789639298,0.05300413771365592,35,0.12001204747055123
Athletics,1996,129,46,41.17391304347826,0.08695652173913043,0.11466942148760333,0.1879311181044156,24,0.10332922494605246,0.056932966023875126,0.05442011312566614,45,0.14659906700070227
Athletics,2000,131,48,41.0625,0.08333333333333333,0.0637037037037037,0.07758528543532729,25,0.0711366237874247,0.04684022566119765,0.0330997256985014,44,0.11413910035029673
Athletics,2004,131,48,39.104166666666664,0.08333333333333333,0.0831758034026465,0.07532134613781669,21,0.0740509601606522,0.0714951989026063,0.041059253472340476,39,0.10853986570123386
Athletics,2008,134,47,40.93617021276596,0.0851063829787234,0.07922136713444995,0.1037181436897241,23,0.0860640706941177,0.06956390523615512,0.045900019246363166,40,0.11072081641237193
Athletics,2012,134,47,41.46808510638298,0.0851063829787234,0.0882752376641014,0.0562501373930195,25,0.0750082541056039,0.0752826820075382,0.035450522695185255,43,0.11254216359922947
Athletics,2016,133,47,45.93617021276596,0.0851063829787234,0.12358533272974197,0.14849816036409766,20,0.07651336141496853,0.08254111966198882,0.044211632594059316,42,0.10702769466956949
Athletics,2020,130,48,37.4375,0.10416666666666667,0.06705539358600582,0.06568261323009088,23,0.08572301401536755,0.06066743827160494,0.035355342874990446,43,0.13200661057935822
Badminton,1972,11,4,7.5,0.5,,,0,,,,0,
Badminton,1988,10,5,4.0,0.6,,,0,,,,0,
Badminton,1992,36,4,39.0,0.5,0.5,0.5008000000000001,2,0.16025641025641024,0.265625,0.24143662541272654,5,0.27051282051282055
Badminton,1996,37,5,31.0,0.6,0.28,0.289836801895826,4,0.07003676470588235,0.23555555555555557,0.22837257037008368,5,0.1967016806722689
Badminton,2000,28,5,25.6,0.6,0.6800000000000002,0.6903576278859211,2,0.13742690058479531,0.35111111111111104,0.315757401313657,5,0.18157894736842103
Badminton,2004,32,5,24.0,0.6,0.44000000000000006,0.40185546875,3,0.10158730158730157,0.23555555555555555,0.19429340491534214,6,0.19716209716209718
Badminton,2008,49,5,26.0,0.6,0.44000000000000006,0.36864374860353016,3,0.10857563489142437,0.3688888888888889,0.29579332838937833,4,0.2589150615466405
Badminton,2012,50,5,26.4,0.6,1.0,1.0,1,0.29411764705882354,0.3244444444444443,0.1945867400466974,7,0.20005517358458538
Badminton,2016,45,5,25.2,0.6,0.28,0.40685595567867044,4,0.21111111111111108,0.1377777777777778,0.15043354287280353,9,0.22072310405643739
Badminton,2020,46,5,25.2,0.6,0.28,0.27288876220913516,4,0.13621933621933624,0.21777777777777782,0.17252116374275667,8,0.2091779748029748
Baseball,1964,2,1,2.0,1.0,,,0,,,,0,
Baseball,1984,7,1,7.0,1.0,,,0,,,,0,
Baseball,1988,8,1,8.0,1.0,,,0,,,,0,
Baseball,1992,8,1,8.0,1.0,1.0,1.0,1,0.05,0.3333333333333333,0.3333333333333333,3,0.05000000000000001
Baseball,1996,7,1,7.0,1.0,1.0,1.0,1,0.05,0.3333333333333333,0.3333333333333333,3,0.05000000000000001
Baseball,2000,8,1,8.0,1.0,1.0,1.0,1,0.041666666666666664,0.3333333333333333,0.3333333333333333,3,0.041666666666666664
Baseball,2004,8,1,8.0,1.0,1.0,1.0,1,0.041666666666666664,0.3333333333333333,0.3333333333333333,3,0.041666666666666664
Baseball,2008,8,1,8.0,1.0,1.0,1.0,1,0.041666666666666664,0.3333333333333333,0.3333333333333333,3,0.041666666666666664
Baseball,2020,6,1,6.0,1.0,1.0,1.0,1,0.041666666666666664,0.3333333333333333,0.3333333333333333,3,0.041666666666666664
Basketball,1964,16,1,16.0,1.0,1.0,1.0,1,0.08333333333333333,0.3333333333333333,0.3333333333333333,3,0.08333333333333333
Basketball,1968,16,1,16.0,1.0,1.0,1.0,1,0.08333333333333333,0.3333333333333333,0.3333333333333333,3,0.08333333333333333
Basketball,1972,16,1,16.0,1.0,1.0,1.0,1,0.08333333333333333,0.3333333333333333,0.3333333333333333,3,0.08333333333333333
Basketball,1976,13,2,9.0,1.0,0.5,0.5,2,0.041666666666666664,0.2777777777777778,0.25,4,0.08333333333333333
Basketball,1980,14,2,9.0,1.0,0.5,0.5,2,0.041666666666666664,0.2777777777777778,0.26530612244897966,4,0.07291666666666666
Basketball,1984,13,2,9.0,1.0,1.0,1.0,1,0.08333333333333333,0.2222222222222222,0.21875,5,0.06666666666666667
Basketball,1988,13,2,9.5,1.0,0.5,0.5,2,0.041666666666666664,0.3333333333333333,0.3333333333333333,3,0.08333333333333333
Basketball,1992,14,2,9.5,1.0,0.5,0.5,2,0.041666666666666664,0.2222222222222222,0.21875,5,0.06666666666666667
Basketball,1996,17,2,11.0,1.0,1.0,1.0,1,0.08333333333333333,0.2222222222222222,0.21875,5,0.06666666666666667
Basketball,2000,17,2,11.5,1.0,1.0,1.0,1,0.08333333333333333,0.2222222222222222,0.21875,5,0.06666666666666667
Basketball,2004,17,2,11.5,1.0,0.5,0.5555555555555556,2,0.0625,0.2222222222222222,0.20987654320987656,5,0.07499999999999998
